"","gene","Parameter1","Parameter2","rho","CI","CI_low","CI_high","S","p","Method","n_Obs"
"14","REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_CDK5","logFC","time_index",0.392857142857143,0.95,-0.532608104928437,0.890456794776322,34,0.383316870426973,"Spearman",7
"15","REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3","logFC","time_index",0.321428571428571,0.95,-0.588725816013676,0.872197896099535,38,0.482072038299678,"Spearman",7
"16","REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FYN","logFC","time_index",0.428571428571428,0.95,-0.501125431711299,0.899022530679961,32,0.337368311085824,"Spearman",7
"17","REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_PI3K","logFC","time_index",-0.321428571428571,0.95,-0.872197896099535,0.588725816013676,74,0.482072038299678,"Spearman",7
"18","REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_RAS","logFC","time_index",0.25,0.95,-0.637256358189593,0.852263315160157,42,0.588724448089683,"Spearman",7
"19","REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_PI3K","logFC","time_index",-0.178571428571429,0.95,-0.830411283250591,0.679640990526113,66,0.701657942516273,"Spearman",7
"20","REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_RAS","logFC","time_index",0.535714285714286,0.95,-0.389175359320352,0.922727150204568,26,0.215217455678013,"Spearman",7
"21","REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3","logFC","time_index",0.321428571428571,0.95,-0.588725816013676,0.872197896099535,38,0.482072038299678,"Spearman",7
"22","REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION","logFC","time_index",0.25,0.95,-0.637256358189593,0.852263315160157,42,0.588724448089683,"Spearman",7
"23","REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS","logFC","time_index",0.642857142857143,0.95,-0.241084354628694,0.943826178665987,20,0.119392373427411,"Spearman",7
"24","REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS","logFC","time_index",-0.178571428571429,0.95,-0.830411283250591,0.679640990526113,66,0.701657942516273,"Spearman",7
"25","REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS","logFC","time_index",-0.285714285714286,0.95,-0.862454159724001,0.61383995094539,72,0.534509228601041,"Spearman",7
"26","REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA_","logFC","time_index",0.571428571428571,0.95,-0.344607635816334,0.930027647796908,24,0.180201988911528,"Spearman",7
"27","REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS","logFC","time_index",0.285714285714286,0.95,-0.61383995094539,0.862454159724001,40,0.534509228601041,"Spearman",7
"28","REACTOME_ACTIVATION_OF_CASPASES_THROUGH_APOPTOSOME_MEDIATED_CLEAVAGE","logFC","time_index",0.535714285714286,0.95,-0.389175359320352,0.922727150204568,26,0.215217455678013,"Spearman",7
"29","REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP_","logFC","time_index",-0.214285714285714,0.95,-0.841593865259185,0.659141560072491,68,0.644511581020721,"Spearman",7
"30","REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON","logFC","time_index",0.392857142857143,0.95,-0.532608104928437,0.890456794776322,34,0.383316870426973,"Spearman",7
"31","REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING","logFC","time_index",0.0714285714285714,0.95,-0.734026689960797,0.79338578827168,52,0.879048193148154,"Spearman",7
"32","REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES","logFC","time_index",0.5,0.95,-0.429796519567316,0.9151380131774,28,0.253169995100323,"Spearman",7
"33","REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7","logFC","time_index",-0.142857142857143,0.95,-0.818677639503581,0.698882230935236,64,0.759945300218093,"Spearman",7
"34","REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS","logFC","time_index",0.75,0.95,-0.0359825976636463,0.962726841567533,14,0.052181400457058,"Spearman",7
"35","REACTOME_ACTIVATION_OF_PPARGC1A_PGC_1ALPHA_BY_PHOSPHORYLATION","logFC","time_index",0.25,0.95,-0.637256358189593,0.852263315160157,42,0.588724448089683,"Spearman",7
"36","REACTOME_ACTIVATION_OF_PUMA_AND_TRANSLOCATION_TO_MITOCHONDRIA","logFC","time_index",0.75,0.95,-0.0359825976636463,0.962726841567533,14,0.052181400457058,"Spearman",7
"37","REACTOME_ACTIVATION_OF_RAC1","logFC","time_index",0.785714285714285,0.95,0.0511339180930237,0.96859690752143,12,0.0362384626798273,"Spearman",7
"38","REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS","logFC","time_index",0.107142857142857,0.95,-0.716977667906528,0.806351171716549,50,0.819150855569991,"Spearman",7
"39","REACTOME_ACTIVATION_OF_SMO","logFC","time_index",-0.0714285714285714,0.95,-0.79338578827168,0.734026689960797,60,0.879048193148154,"Spearman",7
"40","REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS","logFC","time_index",-0.642857142857143,0.95,-0.943826178665987,0.241084354628694,92,0.119392373427411,"Spearman",7
"41","REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S","logFC","time_index",0.821428571428571,0.95,0.151075277860105,0.974269943748205,10,0.0234488083456915,"Spearman",7
"42","REACTOME_ACTIVATION_OF_THE_PHOTOTRANSDUCTION_CASCADE","logFC","time_index",0.571428571428571,0.95,-0.344607635816334,0.930027647796908,24,0.180201988911528,"Spearman",7
"43","REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX","logFC","time_index",-0.285714285714286,0.95,-0.862454159724001,0.61383995094539,72,0.534509228601041,"Spearman",7
"44","REACTOME_ACTIVATION_OF_THE_TFAP2_AP_2_FAMILY_OF_TRANSCRIPTION_FACTORS","logFC","time_index",0.0714285714285714,0.95,-0.734026689960797,0.79338578827168,52,0.879048193148154,"Spearman",7
"45","REACTOME_ACTIVATION_OF_TRKA_RECEPTORS","logFC","time_index",0.464285714285714,0.95,-0.466973104905915,0.907242773610491,30,0.293934107600252,"Spearman",7
"46","REACTOME_ACYL_CHAIN_REMODELING_OF_CL","logFC","time_index",0.25,0.95,-0.637256358189593,0.852263315160157,42,0.588724448089683,"Spearman",7
"47","REACTOME_ACYL_CHAIN_REMODELLING_OF_PC","logFC","time_index",0.714285714285714,0.95,-0.112594026467208,0.956649299954701,16,0.0713435614675377,"Spearman",7
"48","REACTOME_ACYL_CHAIN_REMODELLING_OF_PE","logFC","time_index",0.678571428571428,0.95,-0.180492475752907,0.95035308505037,18,0.0937502539598315,"Spearman",7
"49","REACTOME_ACYL_CHAIN_REMODELLING_OF_PG","logFC","time_index",0.785714285714285,0.95,0.0511339180930237,0.96859690752143,12,0.0362384626798273,"Spearman",7
"50","REACTOME_ACYL_CHAIN_REMODELLING_OF_PI","logFC","time_index",0.785714285714285,0.95,0.0511339180930237,0.96859690752143,12,0.0362384626798273,"Spearman",7
"51","REACTOME_ACYL_CHAIN_REMODELLING_OF_PS","logFC","time_index",0.928571428571428,0.95,0.564194570714009,0.990201319002979,4.00000000000002,0.00251947240379473,"Spearman",7
"52","REACTOME_ADAPTIVE_IMMUNE_SYSTEM","logFC","time_index",0.142857142857143,0.95,-0.698882230935236,0.818677639503581,48,0.759945300218093,"Spearman",7
"53","REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY","logFC","time_index",1,0.95,0.999999999999998,1,1.24344978758018e-14,1.41108899146107e-39,"Spearman",7
"54","REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY","logFC","time_index",0.857142857142857,0.95,0.266898512878129,0.979755706515192,8.00000000000002,0.0136973266153257,"Spearman",7
"55","REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS","logFC","time_index",-0.25,0.95,-0.852263315160157,0.637256358189593,70,0.588724448089683,"Spearman",7
"56","REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION","logFC","time_index",0.857142857142857,0.95,0.266898512878129,0.979755706515192,8.00000000000002,0.0136973266153257,"Spearman",7
"57","REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1","logFC","time_index",0.214285714285714,0.95,-0.659141560072491,0.841593865259185,44,0.64451158102072,"Spearman",7
"58","REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12","logFC","time_index",0.178571428571429,0.95,-0.679640990526113,0.830411283250591,46,0.701657942516273,"Spearman",7
"59","REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION","logFC","time_index",0.25,0.95,-0.637256358189593,0.852263315160157,42,0.588724448089683,"Spearman",7
"60","REACTOME_ADRENOCEPTORS","logFC","time_index",0.464285714285714,0.95,-0.466973104905915,0.907242773610491,30,0.293934107600252,"Spearman",7
"61","REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING","logFC","time_index",0,0.95,-0.765328711338255,0.765328711338255,56,1,"Spearman",7
"62","REACTOME_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION","logFC","time_index",-0.821428571428571,0.95,-0.974269943748205,-0.151075277860105,102,0.0234488083456916,"Spearman",7
"63","REACTOME_AGGREPHAGY","logFC","time_index",0.892857142857143,0.95,0.402716114518575,0.985063318417604,6.00000000000001,0.00680718740893544,"Spearman",7
"64","REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL","logFC","time_index",-0.214285714285714,0.95,-0.841593865259185,0.659141560072491,68,0.644511581020721,"Spearman",7
"65","REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_NUCLEUS","logFC","time_index",-0.142857142857143,0.95,-0.818677639503581,0.698882230935236,64,0.759945300218093,"Spearman",7
"66","REACTOME_ALPHA_DEFENSINS","logFC","time_index",0.607142857142857,0.95,-0.295488838713476,0.937055665492017,22,0.148231161481161,"Spearman",7
"67","REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM","logFC","time_index",-0.714285714285714,0.95,-0.956649299954701,0.112594026467208,96,0.0713435614675377,"Spearman",7
"68","REACTOME_ALPHA_OXIDATION_OF_PHYTANATE","logFC","time_index",-0.714285714285714,0.95,-0.956649299954701,0.112594026467208,96,0.0713435614675377,"Spearman",7
"69","REACTOME_ALPHA_PROTEIN_KINASE_1_SIGNALING_PATHWAY","logFC","time_index",-0.214285714285714,0.95,-0.841593865259185,0.659141560072491,68,0.644511581020721,"Spearman",7
"70","REACTOME_AMINE_LIGAND_BINDING_RECEPTORS","logFC","time_index",0.285714285714286,0.95,-0.61383995094539,0.862454159724001,40,0.534509228601041,"Spearman",7
"71","REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE","logFC","time_index",0.714285714285714,0.95,-0.112594026467208,0.956649299954701,16,0.0713435614675377,"Spearman",7
"72","REACTOME_AMINO_ACIDS_REGULATE_MTORC1","logFC","time_index",0.428571428571428,0.95,-0.501125431711299,0.899022530679961,32,0.337368311085824,"Spearman",7
"73","REACTOME_AMPK_INHIBITS_CHREBP_TRANSCRIPTIONAL_ACTIVATION_ACTIVITY","logFC","time_index",0.107142857142857,0.95,-0.716977667906528,0.806351171716549,50,0.819150855569991,"Spearman",7
"74","REACTOME_AMYLOID_FIBER_FORMATION","logFC","time_index",0,0.95,-0.765328711338255,0.765328711338255,56,1,"Spearman",7
"75","REACTOME_ANCHORING_FIBRIL_FORMATION","logFC","time_index",-0.107142857142857,0.95,-0.806351171716549,0.716977667906528,62,0.819150855569991,"Spearman",7
"76","REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE","logFC","time_index",-0.642857142857143,0.95,-0.943826178665987,0.241084354628694,92,0.119392373427411,"Spearman",7
"77","REACTOME_ANDROGEN_BIOSYNTHESIS","logFC","time_index",-0.464285714285714,0.95,-0.907242773610491,0.466973104905915,82,0.293934107600252,"Spearman",7
"78","REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION","logFC","time_index",0.75,0.95,-0.0359825976636463,0.962726841567533,14,0.052181400457058,"Spearman",7
"79","REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS","logFC","time_index",0.607142857142857,0.95,-0.295488838713476,0.937055665492017,22,0.148231161481161,"Spearman",7
"80","REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC","logFC","time_index",0.214285714285714,0.95,-0.659141560072491,0.841593865259185,44,0.64451158102072,"Spearman",7
"81","REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION","logFC","time_index",-0.357142857142857,0.95,-0.881523316981174,0.561722376541147,76,0.431611352038328,"Spearman",7
"82","REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION","logFC","time_index",-0.857142857142857,0.95,-0.979755706515192,-0.266898512878129,104,0.0136973266153257,"Spearman",7
"83","REACTOME_ANTIMICROBIAL_PEPTIDES","logFC","time_index",0.714285714285714,0.95,-0.112594026467208,0.956649299954701,16,0.0713435614675377,"Spearman",7
"84","REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES","logFC","time_index",-0.428571428571428,0.95,-0.899022530679961,0.501125431711299,80,0.337368311085824,"Spearman",7
"85","REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B","logFC","time_index",-0.214285714285714,0.95,-0.841593865259185,0.659141560072491,68,0.644511581020721,"Spearman",7
"86","REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1","logFC","time_index",-0.821428571428571,0.95,-0.974269943748205,-0.151075277860105,102,0.0234488083456916,"Spearman",7
"87","REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS","logFC","time_index",-0.571428571428571,0.95,-0.930027647796908,0.344607635816334,88,0.180201988911528,"Spearman",7
"88","REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A","logFC","time_index",-0.107142857142857,0.95,-0.806351171716549,0.716977667906528,62,0.819150855569991,"Spearman",7
"89","REACTOME_APEX1_INDEPENDENT_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY","logFC","time_index",-0.25,0.95,-0.852263315160157,0.637256358189593,70,0.588724448089683,"Spearman",7
"90","REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION","logFC","time_index",0.178571428571429,0.95,-0.679640990526113,0.830411283250591,46,0.701657942516273,"Spearman",7
"91","REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS","logFC","time_index",-0.0357142857142857,0.95,-0.779730492307232,0.750117513846263,58,0.939408205471285,"Spearman",7
"92","REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS","logFC","time_index",-0.464285714285714,0.95,-0.907242773610491,0.466973104905915,82,0.293934107600252,"Spearman",7
"93","REACTOME_APOPTOTIC_EXECUTION_PHASE","logFC","time_index",-0.178571428571429,0.95,-0.830411283250591,0.679640990526113,66,0.701657942516273,"Spearman",7
"94","REACTOME_APOPTOTIC_FACTOR_MEDIATED_RESPONSE","logFC","time_index",0,0.95,-0.765328711338255,0.765328711338255,56,1,"Spearman",7
"95","REACTOME_AQUAPORIN_MEDIATED_TRANSPORT","logFC","time_index",0.821428571428571,0.95,0.151075277860105,0.974269943748205,10,0.0234488083456915,"Spearman",7
"96","REACTOME_ARACHIDONIC_ACID_METABOLISM","logFC","time_index",-0.785714285714285,0.95,-0.96859690752143,-0.0511339180930237,100,0.0362384626798272,"Spearman",7
"97","REACTOME_ARMS_MEDIATED_ACTIVATION","logFC","time_index",0.392857142857143,0.95,-0.532608104928437,0.890456794776322,34,0.383316870426973,"Spearman",7
"98","REACTOME_ARYL_HYDROCARBON_RECEPTOR_SIGNALLING","logFC","time_index",-0.821428571428571,0.95,-0.974269943748205,-0.151075277860105,102,0.0234488083456916,"Spearman",7
"99","REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION","logFC","time_index",0.75,0.95,-0.0359825976636463,0.962726841567533,14,0.052181400457058,"Spearman",7
"100","REACTOME_ASPARTATE_AND_ASPARAGINE_METABOLISM","logFC","time_index",-0.214285714285714,0.95,-0.841593865259185,0.659141560072491,68,0.644511581020721,"Spearman",7
"101","REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS","logFC","time_index",0.857142857142857,0.95,0.266898512878129,0.979755706515192,8.00000000000002,0.0136973266153257,"Spearman",7
"102","REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES","logFC","time_index",-0.714285714285714,0.95,-0.956649299954701,0.112594026467208,96,0.0713435614675377,"Spearman",7
"103","REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES","logFC","time_index",0.714285714285714,0.95,-0.112594026467208,0.956649299954701,16,0.0713435614675377,"Spearman",7
"104","REACTOME_ASSEMBLY_OF_THE_HIV_VIRION","logFC","time_index",-0.821428571428571,0.95,-0.974269943748205,-0.151075277860105,102,0.0234488083456916,"Spearman",7
"105","REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION","logFC","time_index",-0.607142857142857,0.95,-0.937055665492017,0.295488838713476,90,0.148231161481161,"Spearman",7
"106","REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX","logFC","time_index",-0.892857142857143,0.95,-0.985063318417604,-0.402716114518575,106,0.00680718740893541,"Spearman",7
"107","REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS","logFC","time_index",-0.357142857142857,0.95,-0.881523316981174,0.561722376541147,76,0.431611352038328,"Spearman",7
"108","REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS","logFC","time_index",-0.892857142857143,0.95,-0.985063318417604,-0.402716114518575,106,0.00680718740893541,"Spearman",7
"109","REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS","logFC","time_index",0.178571428571429,0.95,-0.679640990526113,0.830411283250591,46,0.701657942516273,"Spearman",7
"110","REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONE_GENES","logFC","time_index",0.678571428571428,0.95,-0.180492475752907,0.95035308505037,18,0.0937502539598315,"Spearman",7
"111","REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONES","logFC","time_index",0.75,0.95,-0.0359825976636463,0.962726841567533,14,0.052181400457058,"Spearman",7
"112","REACTOME_ATTACHMENT_OF_GPI_ANCHOR_TO_UPAR","logFC","time_index",0.285714285714286,0.95,-0.61383995094539,0.862454159724001,40,0.534509228601041,"Spearman",7
"113","REACTOME_ATTENUATION_PHASE","logFC","time_index",0.142857142857143,0.95,-0.698882230935236,0.818677639503581,48,0.759945300218093,"Spearman",7
"114","REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA","logFC","time_index",-0.785714285714285,0.95,-0.96859690752143,-0.0511339180930237,100,0.0362384626798272,"Spearman",7
"115","REACTOME_AURKA_ACTIVATION_BY_TPX2","logFC","time_index",-0.642857142857143,0.95,-0.943826178665987,0.241084354628694,92,0.119392373427411,"Spearman",7
"116","REACTOME_AUTOPHAGY","logFC","time_index",-0.535714285714286,0.95,-0.922727150204568,0.389175359320352,86,0.215217455678013,"Spearman",7
"117","REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION","logFC","time_index",0.357142857142857,0.95,-0.561722376541147,0.881523316981174,36,0.431611352038328,"Spearman",7
"118","REACTOME_BASE_EXCISION_REPAIR","logFC","time_index",-0.571428571428571,0.95,-0.930027647796908,0.344607635816334,88,0.180201988911528,"Spearman",7
"119","REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION","logFC","time_index",-0.607142857142857,0.95,-0.937055665492017,0.295488838713476,90,0.148231161481161,"Spearman",7
"120","REACTOME_BASIGIN_INTERACTIONS","logFC","time_index",0.857142857142857,0.95,0.266898512878129,0.979755706515192,8.00000000000002,0.0136973266153257,"Spearman",7
"121","REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM","logFC","time_index",-0.5,0.95,-0.9151380131774,0.429796519567316,84,0.253169995100323,"Spearman",7
"122","REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING","logFC","time_index",-0.571428571428571,0.95,-0.930027647796908,0.344607635816334,88,0.180201988911528,"Spearman",7
"123","REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE","logFC","time_index",-0.285714285714286,0.95,-0.862454159724001,0.61383995094539,72,0.534509228601041,"Spearman",7
"124","REACTOME_BETA_DEFENSINS","logFC","time_index",0.714285714285714,0.95,-0.112594026467208,0.956649299954701,16,0.0713435614675377,"Spearman",7
"125","REACTOME_BETA_OXIDATION_OF_DECANOYL_COA_TO_OCTANOYL_COA_COA","logFC","time_index",-0.571428571428571,0.95,-0.930027647796908,0.344607635816334,88,0.180201988911528,"Spearman",7
"126","REACTOME_BETA_OXIDATION_OF_PRISTANOYL_COA","logFC","time_index",-0.892857142857143,0.95,-0.985063318417604,-0.402716114518575,106,0.00680718740893541,"Spearman",7
"127","REACTOME_BETA_OXIDATION_OF_VERY_LONG_CHAIN_FATTY_ACIDS","logFC","time_index",-0.857142857142857,0.95,-0.979755706515192,-0.266898512878129,104,0.0136973266153257,"Spearman",7
"128","REACTOME_BH3_ONLY_PROTEINS_ASSOCIATE_WITH_AND_INACTIVATE_ANTI_APOPTOTIC_BCL_2_MEMBERS","logFC","time_index",0.107142857142857,0.95,-0.716977667906528,0.806351171716549,50,0.819150855569991,"Spearman",7
"129","REACTOME_BICARBONATE_TRANSPORTERS","logFC","time_index",0.107142857142857,0.95,-0.716977667906528,0.806351171716549,50,0.819150855569991,"Spearman",7
"130","REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM","logFC","time_index",-0.928571428571428,0.95,-0.990201319002979,-0.564194570714009,108,0.00251947240379472,"Spearman",7
"131","REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS","logFC","time_index",0.607142857142857,0.95,-0.295488838713476,0.937055665492017,22,0.148231161481161,"Spearman",7
"132","REACTOME_BINDING_OF_TCF_LEF_CTNNB1_TO_TARGET_GENE_PROMOTERS","logFC","time_index",0.0714285714285714,0.95,-0.734026689960797,0.79338578827168,52,0.879048193148154,"Spearman",7
"133","REACTOME_BIOLOGICAL_OXIDATIONS","logFC","time_index",-0.857142857142857,0.95,-0.979755706515192,-0.266898512878129,104,0.0136973266153257,"Spearman",7
"134","REACTOME_BIOSYNTHESIS_OF_EPA_DERIVED_SPMS","logFC","time_index",0.464285714285714,0.95,-0.466973104905915,0.907242773610491,30,0.293934107600252,"Spearman",7
"135","REACTOME_BIOSYNTHESIS_OF_MARESINS","logFC","time_index",-0.678571428571428,0.95,-0.95035308505037,0.180492475752907,94,0.0937502539598315,"Spearman",7
"136","REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS_","logFC","time_index",-0.178571428571429,0.95,-0.830411283250591,0.679640990526113,66,0.701657942516273,"Spearman",7
"137","REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN","logFC","time_index",0.821428571428571,0.95,0.151075277860105,0.974269943748205,10,0.0234488083456915,"Spearman",7
"138","REACTOME_BIOTIN_TRANSPORT_AND_METABOLISM","logFC","time_index",-0.714285714285714,0.95,-0.956649299954701,0.112594026467208,96,0.0713435614675377,"Spearman",7
"139","REACTOME_BLOOD_GROUP_SYSTEMS_BIOSYNTHESIS","logFC","time_index",0.607142857142857,0.95,-0.295488838713476,0.937055665492017,22,0.148231161481161,"Spearman",7
